flow id,source ip,source port,destination ip,destination port,protocol,timestamp,flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,attack_cat,label
172.16.0.1-192.168.10.50-34286-80-6,172.16.0.1,34286,192.168.10.50,80,6,5/7/2017 10:15,63159581,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110830374,10500000.0,11900000.0,32100000.0,996206.0,63200000.0,10500000.0,11900000.0,32100000.0,996206.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110830374,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008141.0,0.0,7008141.0,7008141.0,18700000.0,12300000.0,32100000.0,8024031.0,DoS Slowhttptest,1.0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,4/7/2017 9:37,119501705,185,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.548095067,649465.788,1685986.132,9146514.0,0.0,120000000.0,649465.788,1685986.132,9146514.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.548095067,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,185,0,0,0,-1,-1,0,0,4038868.273,3851283.452,9875290.0,3.0,6402942.636,1040942.708,9146514.0,5498555.0,BENIGN,0.0
172.16.0.1-192.168.10.50-39734-80-6,172.16.0.1,39734,192.168.10.50,80,6,5/7/2017 10:28,3267986,2,0,374,0.0,187,187,187.0,0.0,0,0,0.0,0.0,114.4435747,0.611997726,3267986.0,0.0,3267986.0,3267986.0,3267986.0,3267986.0,0.0,3267986.0,3267986.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.611997726,0.0,187,187,187.0,0.0,0.0,0,1,0,0,1,1,0,0,0,280.5,187.0,0.0,64,0,0,0,0,0,0,2,374,0,0,229,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1.0
192.168.10.3-192.168.10.8-53-63770-17,192.168.10.8,63770,192.168.10.3,53,17,7/7/2017 2:25,187,2,2,68,262.0,34,34,34.0,0.0,131,131,131.0,0.0,1764705.882,21390.37433,62.33333333,101.9035492,180.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,10695.18717,10695.18717,34,131,72.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,91.0,34.0,131.0,40,0,0,0,0,0,0,2,68,2,262,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.15-53-55384-17,192.168.10.15,55384,192.168.10.3,53,17,7/7/2017 4:43,30801,2,2,104,228.0,52,52,52.0,0.0,114,114,114.0,0.0,10778.87082,129.8659134,10267.0,17776.03744,30793.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,64.93295672,64.93295672,52,114,76.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,96.0,52.0,114.0,64,0,0,0,0,0,0,2,104,2,228,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.1-192.168.10.3-53-60981-17,192.168.10.3,60981,192.168.10.1,53,17,7/7/2017 2:57,23363,1,1,43,75.0,43,43,43.0,0.0,75,75,75.0,0.0,5050.721226,85.60544451,23363.0,0.0,23363.0,23363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,40,42.80272225,42.80272225,43,75,53.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,80.5,43.0,75.0,32,0,0,0,0,0,0,1,43,1,75,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.15-23.194.142.5-53582-80-6,23.194.142.5,80,192.168.10.15,53582,6,5/7/2017 10:36,129,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,93023.25581,15503.87597,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7751.937984,7751.937984,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-38186-80-6,172.16.0.1,38186,192.168.10.50,80,6,5/7/2017 10:26,108662682,4,3,365,0.0,351,0,91.25,173.292383,0,0,0.0,0.0,3.359018876,0.06441954,18100000.0,44400000.0,109000000.0,68.0,109000000.0,36200000.0,62700000.0,109000000.0,607.0,109000000.0,54300000.0,76800000.0,109000000.0,5233.0,0,0,0,0,136,104,0.036811166,0.027608374,0,351,45.625,123.4873475,15249.125,0,0,0,1,0,0,0,0,0,52.14285714,91.25,0.0,136,0,0,0,0,0,0,4,365,3,0,29200,235,2,32,5301.0,0.0,5301.0,5301.0,109000000.0,0.0,109000000.0,109000000.0,DoS Slowhttptest,1.0
172.16.0.1-192.168.10.50-37366-80-6,172.16.0.1,37366,192.168.10.50,80,6,5/7/2017 10:25,174906,1,3,0,1983.0,0,0,0.0,0.0,1983,0,661.0,1144.885584,11337.51844,22.86942701,58302.0,69192.24716,134765.0,5.0,0.0,0.0,0.0,0.0,0.0,134770.0,67385.0,95289.70983,134765.0,5.0,0,0,0,0,32,96,5.717356752,17.15207025,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1.0
172.217.10.104-192.168.10.8-443-57165-6,192.168.10.8,57165,172.217.10.104,443,6,4/7/2017 4:51,4140969,5,1,123,46.0,46,0,24.6,23.27659769,46,46,46.0,0.0,40.81170373,1.448936227,828193.8,1719226.155,3900279.0,3.0,4140969.0,1035242.25,1913107.948,3900279.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,1.207446856,0.241489371,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,16548,360,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-49624-80-6,172.16.0.1,49624,192.168.10.50,80,6,5/7/2017 10:33,63161866,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110826365,10500000.0,11900000.0,32100000.0,998724.0,63200000.0,10500000.0,11900000.0,32100000.0,998724.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110826365,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010650.0,0.0,7010650.0,7010650.0,18700000.0,12300000.0,32100000.0,8023901.0,DoS Slowhttptest,1.0
157.240.2.25-192.168.10.25-443-50806-6,192.168.10.25,50806,157.240.2.25,443,6,7/7/2017 10:22,217992,36,54,1097,99413.0,853,0,30.47222222,143.4572084,4194,0,1840.981481,920.6973463,461071.9659,412.8591875,2449.348315,8474.955924,35031.0,2.0,217992.0,6228.342857,12970.07383,36042.0,48.0,179467.0,3386.169811,9931.100392,35293.0,2.0,0,0,0,0,1164,1736,165.143675,247.7155125,0,4194,1104.505495,1143.506317,1307606.697,0,0,0,1,0,0,0,0,1,1116.777778,30.47222222,1840.981481,1164,0,0,0,0,0,0,36,1097,54,99413,65535,121,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-39708-80-6,172.16.0.1,39708,192.168.10.50,80,6,5/7/2017 10:27,3005889,8,1,935,0.0,187,0,116.875,96.7816947,0,0,0.0,0.0,311.0560636,2.994122537,375736.125,488716.1071,1373223.0,3.0,3005889.0,429412.7143,501756.6432,1373223.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,40,2.661442256,0.332680282,0,187,93.5,98.55765374,9713.611111,0,0,0,1,0,0,0,0,0,103.8888889,116.875,0.0,264,0,0,0,0,0,0,8,935,1,0,29200,28960,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1.0
192.168.10.9-23.92.189.245-3815-443-6,192.168.10.9,3815,23.92.189.245,443,6,7/7/2017 10:37,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-48914-80-6,172.16.0.1,48914,192.168.10.50,80,6,5/7/2017 10:33,110725066,19,2,4691,0.0,520,0,246.8947368,266.2014473,0,0,0.0,0.0,42.36619737,0.189658952,5536253.3,8172474.628,32000000.0,59.0,111000000.0,6151392.556,8404802.395,32000000.0,537.0,31500000.0,31500000.0,0.0,31500000.0,31500000.0,0,0,0,0,664,80,0.171596195,0.018062757,0,520,213.2272727,261.267229,68260.56494,0,0,0,1,0,0,0,0,0,223.3809524,246.8947368,0.0,664,0,0,0,0,0,0,19,4691,2,0,29200,28960,10,32,6710724.0,416922.8861,7005533.0,6415915.0,13500000.0,9888413.897,32000000.0,5859948.0,DoS Slowhttptest,1.0
192.168.10.1-192.168.10.3-53-60584-17,192.168.10.3,60584,192.168.10.1,53,17,4/7/2017 1:48,52326174,2,2,95,196.0,52,43,47.5,6.363961031,114,82,98.0,22.627417,5.56127035,0.076443579,17400000.0,30100000.0,52300000.0,23736.0,52300000.0,52300000.0,0.0,52300000.0,52300000.0,52300000.0,52300000.0,0.0,52300000.0,52300000.0,0,0,0,0,64,64,0.038221789,0.038221789,43,114,68.6,29.3564303,861.8,0,0,0,0,0,0,0,0,1,85.75,47.5,98.0,64,0,0,0,0,0,0,2,95,2,196,-1,-1,1,32,23736.0,0.0,23736.0,23736.0,52300000.0,0.0,52300000.0,52300000.0,BENIGN,0.0
172.16.0.1-192.168.10.50-35460-80-6,172.16.0.1,35460,192.168.10.50,80,6,5/7/2017 10:18,2999808,8,1,1780,0.0,356,0,222.5,184.2475043,0,0,0.0,0.0,593.3713091,3.000192012,374976.0,488059.712,1370534.0,89.0,2999808.0,428544.0,501119.1411,1370534.0,274.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,40,2.666837344,0.333354668,0,356,178.0,187.6284745,35204.44444,0,0,0,1,0,0,0,0,0,197.7777778,222.5,0.0,264,0,0,0,0,0,0,8,1780,1,0,29200,28960,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1.0
192.168.10.17-112.121.107.6-53564-443-6,192.168.10.17,53564,112.121.107.6,443,6,4/7/2017 1:29,215423,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.284059734,215423.0,0.0,215423.0,215423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,4.642029867,4.642029867,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,40,0,0,0,0,0,0,1,0,1,0,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
151.101.2.2-192.168.10.19-443-34614-6,192.168.10.19,34614,151.101.2.2,443,6,7/7/2017 2:57,115697150,24,20,2337,8615.0,1006,0,97.375,281.1850408,1448,0,430.75,605.657179,94.66093158,0.380303231,2690631.395,4408772.518,10000000.0,3.0,116000000.0,5030310.87,4994763.691,10000000.0,3.0,110000000.0,5814580.105,5063684.752,10000000.0,48.0,0,0,0,0,776,648,0.207438126,0.172865105,0,1448,243.3777778,478.1852669,228661.1495,0,0,0,1,0,0,0,0,0,248.9090909,97.375,430.75,776,0,0,0,0,0,0,24,2337,20,8615,29200,67,5,32,38756.83333,82001.68352,299147.0,14981.0,9602672.083,1384901.729,10000000.0,5205058.0,BENIGN,0.0
172.16.0.1-192.168.10.50-36946-80-6,172.16.0.1,36946,192.168.10.50,80,6,5/7/2017 10:22,63113092,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110912012,10500000.0,11900000.0,32100000.0,997900.0,63100000.0,10500000.0,11900000.0,32100000.0,997900.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110912012,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009854.0,0.0,7009854.0,7009854.0,18700000.0,12200000.0,32100000.0,8007903.0,DoS Slowhttptest,1.0
172.217.9.238-192.168.10.9-443-7678-6,192.168.10.9,7678,172.217.9.238,443,6,4/7/2017 3:12,4457025,5,1,123,46.0,46,0,24.6,23.27659769,46,46,46.0,0.0,37.9176693,1.346189443,891405.0,1841245.691,4181706.0,3.0,4457025.0,1114256.25,2048022.846,4181706.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,1.121824535,0.224364907,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,254,377,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-38600-80-6,172.16.0.1,38600,192.168.10.50,80,6,5/7/2017 10:26,63081151,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110968172,10500000.0,11900000.0,32000000.0,997345.0,63100000.0,10500000.0,11900000.0,32000000.0,997345.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110968172,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009269.0,0.0,7009269.0,7009269.0,18700000.0,12200000.0,32000000.0,8007977.0,DoS Slowhttptest,1.0
172.217.6.230-192.168.10.15-443-55098-6,172.217.6.230,443,192.168.10.15,55098,6,7/7/2017 1:50,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.14-53-50809-17,192.168.10.14,50809,192.168.10.3,53,17,5/7/2017 11:38,114971,4,2,136,178.0,34,34,34.0,0.0,89,89,89.0,0.0,2731.123501,52.18707326,22994.2,39807.29521,91934.0,1.0,23036.0,7678.666667,13292.91264,23028.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,80,40,34.79138217,17.39569109,34,89,49.71428571,26.83725201,720.2380952,0,0,0,0,0,0,0,0,0,58.0,34.0,89.0,80,0,0,0,0,0,0,4,136,2,178,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-39158-80-6,172.16.0.1,39158,192.168.10.50,80,6,5/7/2017 10:26,63100354,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110934401,10500000.0,11900000.0,32100000.0,996701.0,63100000.0,10500000.0,11900000.0,32100000.0,996701.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110934401,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7004665.0,0.0,7004665.0,7004665.0,18700000.0,12200000.0,32100000.0,8015942.0,DoS Slowhttptest,1.0
172.16.0.1-192.168.10.50-36402-80-6,172.16.0.1,36402,192.168.10.50,80,6,5/7/2017 10:22,63109522,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110918286,10500000.0,11900000.0,32100000.0,998106.0,63100000.0,10500000.0,11900000.0,32100000.0,998106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110918286,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014076.0,0.0,7014076.0,7014076.0,18700000.0,12200000.0,32100000.0,8015892.0,DoS Slowhttptest,1.0
172.16.0.1-192.168.10.50-49640-80-6,172.16.0.1,49640,192.168.10.50,80,6,5/7/2017 10:33,63120787,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110898491,10500000.0,11900000.0,32100000.0,997327.0,63100000.0,10500000.0,11900000.0,32100000.0,997327.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110898491,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009288.0,0.0,7009288.0,7009288.0,18700000.0,12200000.0,32100000.0,8015941.0,DoS Slowhttptest,1.0
192.168.10.3-192.168.10.14-53-62008-17,192.168.10.14,62008,192.168.10.3,53,17,5/7/2017 1:27,808,2,2,84,204.0,42,42,42.0,0.0,102,102,102.0,0.0,356435.6436,4950.49505,269.3333333,459.5708143,800.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,2475.247525,2475.247525,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.1-192.168.10.3-53-60992-17,192.168.10.3,60992,192.168.10.1,53,17,4/7/2017 10:55,511,1,1,52,129.0,52,52,52.0,0.0,129,129,129.0,0.0,354207.4364,3913.894325,511.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1956.947162,1956.947162,52,129,77.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,116.5,52.0,129.0,20,0,0,0,0,0,0,1,52,1,129,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-50688-80-6,172.16.0.1,50688,192.168.10.50,80,6,5/7/2017 10:35,490284,6,1,1068,0.0,356,0,178.0,194.9892305,0,0,0.0,0.0,2178.329295,14.2774392,81714.0,97755.72275,199987.0,3.0,490284.0,98056.8,99710.05229,199987.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,40,12.23780503,2.039634171,0,356,133.5,184.2475043,33947.14286,0,0,0,1,0,0,0,0,0,152.5714286,178.0,0.0,200,0,0,0,0,0,0,6,1068,1,0,29200,28960,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1.0
192.168.10.3-192.168.10.16-53-54594-17,192.168.10.16,54594,192.168.10.3,53,17,4/7/2017 2:14,31338,2,2,66,196.0,33,33,33.0,0.0,98,98,98.0,0.0,8360.456953,127.6405642,10446.0,18089.53866,31334.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,63.82028209,63.82028209,33,98,59.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,73.75,33.0,98.0,64,0,0,0,0,0,0,2,66,2,196,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.1-192.168.10.3-53-61293-17,192.168.10.3,61293,192.168.10.1,53,17,5/7/2017 10:49,2245044,2,2,93,282.0,51,42,46.5,6.363961031,170,112,141.0,41.01219331,167.0345882,1.781702274,748348.0,1209593.546,2144731.0,23653.0,2221391.0,2221391.0,0.0,2221391.0,2221391.0,2168384.0,2168384.0,0.0,2168384.0,2168384.0,0,0,0,0,60,40,0.890851137,0.890851137,42,170,83.4,56.5579349,3198.8,0,0,0,0,0,0,0,0,1,104.25,46.5,141.0,60,0,0,0,0,0,0,2,93,2,282,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.5-34.199.71.137-50006-443-6,34.199.71.137,443,192.168.10.5,50006,6,4/7/2017 9:37,39,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,116,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-49620-80-6,172.16.0.1,49620,192.168.10.50,80,6,5/7/2017 10:33,63108776,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110919597,10500000.0,11900000.0,32100000.0,997204.0,63100000.0,10500000.0,11900000.0,32100000.0,997204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110919597,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012953.0,0.0,7012953.0,7012953.0,18700000.0,12200000.0,32100000.0,8016048.0,DoS Slowhttptest,1.0
172.217.12.174-192.168.10.25-443-49792-6,172.217.12.174,443,192.168.10.25,49792,6,7/7/2017 9:41,44,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68181.81818,22.0,25.45584412,40.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,45454.54545,22727.27273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,363,65535,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-37314-80-6,172.16.0.1,37314,192.168.10.50,80,6,5/7/2017 10:22,63122611,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110895286,10500000.0,11900000.0,32100000.0,999130.0,63100000.0,10500000.0,11900000.0,32100000.0,999130.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110895286,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011060.0,0.0,7011060.0,7011060.0,18700000.0,12200000.0,32100000.0,8015935.0,DoS Slowhttptest,1.0
172.16.0.1-192.168.10.50-34202-80-6,172.16.0.1,34202,192.168.10.50,80,6,5/7/2017 10:15,63121762,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110896778,10500000.0,11900000.0,32100000.0,998111.0,63100000.0,10500000.0,11900000.0,32100000.0,998111.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110896778,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010107.0,0.0,7010107.0,7010107.0,18700000.0,12200000.0,32100000.0,8015902.0,DoS Slowhttptest,1.0
172.16.0.1-192.168.10.50-35816-80-6,172.16.0.1,35816,192.168.10.50,80,6,5/7/2017 10:25,58560,1,3,0,1983.0,0,0,0.0,0.0,1983,0,661.0,1144.885584,33862.70492,68.30601093,19520.0,22017.6296,43389.0,4.0,0.0,0.0,0.0,0.0,0.0,15171.0,7585.5,10721.86012,15167.0,4.0,0,0,0,0,32,96,17.07650273,51.2295082,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1.0
192.168.10.25-23.194.108.111-53094-443-6,192.168.10.25,53094,23.194.108.111,443,6,5/7/2017 3:20,43720902,22,39,835,67226.0,357,0,37.95454545,93.72831928,3076,0,1723.74359,931.8821282,1556.715367,1.395213667,728681.7,5622952.283,43600000.0,1.0,43700000.0,2081947.714,9503359.47,43600000.0,1.0,139214.0,3663.526316,10815.93897,51205.0,2.0,0,0,0,0,716,1256,0.503191814,0.892021853,0,3076,1097.758065,1104.249729,1219367.465,0,0,0,1,0,0,0,0,1,1115.754098,37.95454545,1723.74359,716,0,0,0,0,0,0,22,835,39,67226,65535,972,6,32,162862.0,0.0,162862.0,162862.0,43600000.0,0.0,43600000.0,43600000.0,BENIGN,0.0
192.168.10.15-52.84.145.151-55043-443-6,192.168.10.15,55043,52.84.145.151,443,6,4/7/2017 12:56,118312930,33,40,1536,41511.0,468,0,46.54545455,97.48945164,1703,0,1037.775,645.4077418,363.840199,0.617007794,1643235.139,9708785.17,58800000.0,1.0,118000000.0,3697279.063,14400000.0,58800000.0,1.0,118000000.0,3031778.923,13100000.0,58900000.0,1.0,0,0,0,0,696,812,0.278921332,0.338086463,0,1703,581.7162162,689.0440374,474781.6855,0,0,0,1,0,0,0,0,1,589.6849315,46.54545455,1037.775,696,0,0,0,0,0,0,33,1536,40,41511,8192,140,10,20,439544.0,518669.8951,806299.0,72789.0,58700000.0,228905.3143,58800000.0,58500000.0,BENIGN,0.0
