flow id,source ip,source port,destination ip,destination port,protocol,timestamp,flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,attack_cat,label
192.168.10.3-192.168.10.8-53-59593-17,192.168.10.8,59593,192.168.10.3,53,17,7/7/2017 3:25,166,2,2,70,174.0,35,35,35.0,0.0,87,87,87.0,0.0,1469879.518,24096.38554,55.33333333,89.77935917,159.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,12048.19277,12048.19277,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,40,0,0,0,0,0,0,2,70,2,174,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.12-53-54769-17,192.168.10.12,54769,192.168.10.3,53,17,5/7/2017 2:16,997,2,2,76,228.0,38,38,38.0,0.0,114,114,114.0,0.0,304914.7442,4012.036108,332.3333333,571.2900606,992.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,2006.018054,2006.018054,38,114,68.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,85.5,38.0,114.0,64,0,0,0,0,0,0,2,76,2,228,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.5-53-57523-17,192.168.10.5,57523,192.168.10.3,53,17,4/7/2017 9:43,39059,4,4,132,196.0,33,33,33.0,0.0,49,49,49.0,0.0,8397.552421,204.8183517,5579.857143,14591.1566,38669.0,1.0,38935.0,12978.33333,22436.70979,38886.0,1.0,38843.0,12947.66667,22421.68638,38838.0,2.0,0,0,0,0,128,128,102.4091759,102.4091759,33,49,40.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,45.125,33.0,49.0,128,0,0,0,0,0,0,4,132,4,196,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.9-54.87.171.96-11543-443-6,192.168.10.9,11543,54.87.171.96,443,6,4/7/2017 4:27,4413873,12,12,1707,6597.0,678,0,142.25,257.7913621,1460,0,549.75,599.8848564,1881.340945,5.437401575,191907.5217,323793.0686,1173796.0,10.0,4413873.0,401261.1818,392846.1832,1173796.0,48.0,3770603.0,342782.0909,513697.4913,1349594.0,47.0,0,0,0,0,264,252,2.718700787,2.718700787,0,1460,332.16,491.6284742,241698.5567,0,0,0,1,0,0,0,0,1,346.0,142.25,549.75,264,0,0,0,0,0,0,12,1707,12,6597,8192,85,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.16-50.16.200.73-52024-443-6,192.168.10.16,52024,50.16.200.73,443,6,5/7/2017 9:04,4,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-25673-80-6,172.16.0.1,25673,192.168.10.50,80,6,7/7/2017 4:04,3875696,4,0,24,0.0,6,6,6.0,0.0,0,0,0.0,0.0,6.192436146,1.032072691,1291898.667,2236785.477,3874716.0,4.0,3875696.0,1291898.667,2236785.477,3874716.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,1.032072691,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-56412-80-6,192.168.10.50,80,172.16.0.1,56412,6,7/7/2017 4:10,2201094,1,6,6,36.0,6,6,6.0,0.0,6,6,6.0,0.0,19.08142042,3.180236737,366849.0,878311.0261,2159502.0,1.0,0.0,0.0,0.0,0.0,0.0,2193969.0,438793.8,962012.1706,2159502.0,1.0,0,0,0,0,20,120,0.454319534,2.725917203,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-60099-80-6,172.16.0.1,60099,192.168.10.50,80,6,7/7/2017 4:11,470108,3,6,26,11607.0,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,24745.37766,19.144537,58763.5,165937.6217,469438.0,3.0,588.0,294.0,347.8965363,540.0,48.0,470018.0,94003.6,209874.3181,469438.0,3.0,0,0,0,0,72,132,6.381512333,12.76302467,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-39056-80-6,172.16.0.1,39056,192.168.10.50,80,6,7/7/2017 4:13,4624856,4,0,24,0.0,6,6,6.0,0.0,0,0,0.0,0.0,5.18935076,0.864891793,1541618.667,2666679.756,4620835.0,1009.0,4624856.0,1541618.667,2666679.756,4620835.0,1009.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.864891793,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
192.168.10.1-192.168.10.3-53-60208-17,192.168.10.3,60208,192.168.10.1,53,17,5/7/2017 11:04,704,1,1,81,163.0,81,81,81.0,0.0,163,163,163.0,0.0,346590.9091,2840.909091,704.0,0.0,704.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1420.454545,1420.454545,81,163,108.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,162.5,81.0,163.0,32,0,0,0,0,0,0,1,81,1,163,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.25-72.247.69.199-49752-443-6,192.168.10.25,49752,72.247.69.199,443,6,4/7/2017 9:35,115480,10,6,867,799.0,629,0,86.7,195.746463,661,0,133.1666667,264.4106024,14426.74056,138.5521302,7698.666667,13189.82099,40423.0,3.0,115480.0,12831.11111,21853.59319,64198.0,3.0,89450.0,17890.0,17282.93851,40423.0,195.0,0,0,0,0,332,200,86.5950814,51.95704884,0,661,98.0,211.0562721,44544.75,0,0,0,1,0,0,0,0,0,104.125,86.7,133.1666667,332,0,0,0,0,0,0,10,867,6,799,65535,978,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.5-53-60165-17,192.168.10.5,60165,192.168.10.3,53,17,7/7/2017 3:30,64147,4,4,188,452.0,47,47,47.0,0.0,113,113,113.0,0.0,9977.083885,124.7135486,9163.857143,23525.12829,62501.0,3.0,63981.0,21327.0,36933.3854,63974.0,3.0,1642.0,547.3333333,863.1392317,1544.0,48.0,0,0,0,0,80,100,62.35677428,62.35677428,47,113,76.33333333,34.78505426,1210.0,0,0,0,0,0,0,0,0,1,85.875,47.0,113.0,80,0,0,0,0,0,0,4,188,4,452,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.19-54.230.51.246-37190-80-6,192.168.10.19,37190,54.230.51.246,80,6,5/7/2017 3:24,5932568,4,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.01136641,1186513.6,2120475.624,4901390.0,24.0,5932568.0,1977522.667,2578081.448,4901390.0,31075.0,1000100.0,1000100.0,0.0,1000100.0,1000100.0,0,0,0,0,136,80,0.674244273,0.337122137,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-40337-80-6,172.16.0.1,40337,192.168.10.50,80,6,7/7/2017 4:14,1201965,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,24.95912943,4.159854904,300491.25,598995.0526,1198983.0,2.0,1201965.0,300491.25,598995.0526,1198983.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,4.159854904,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-35647-80-6,172.16.0.1,35647,192.168.10.50,80,6,7/7/2017 4:11,58327,3,6,26,11601.0,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,199341.6428,154.3024671,7290.875,13284.63093,31086.0,62.0,26713.0,13356.5,18467.5078,26415.0,298.0,58258.0,11651.6,15817.92652,31086.0,106.0,0,0,0,0,72,132,51.43415571,102.8683114,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-31979-80-6,172.16.0.1,31979,192.168.10.50,80,6,7/7/2017 4:09,52994,3,5,26,11601.0,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,219402.1965,150.9604861,7570.571429,12859.93254,28587.0,9.0,24039.0,12019.5,16985.41199,24030.0,9.0,52968.0,13242.0,15225.73265,28587.0,121.0,0,0,0,0,72,112,56.61018228,94.35030381,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-52292-80-6,172.16.0.1,52292,192.168.10.50,80,6,7/7/2017 4:06,403012,3,5,26,11607.0,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,28865.14545,19.85052554,57573.14286,151989.6843,402253.0,3.0,618.0,309.0,432.7493501,615.0,3.0,403001.0,100750.25,201002.0318,402253.0,4.0,0,0,0,0,72,112,7.443947078,12.40657846,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
192.168.10.1-192.168.10.3-53-61676-17,192.168.10.3,61676,192.168.10.1,53,17,7/7/2017 1:11,70890,1,1,45,154.0,45,45,45.0,0.0,154,154,154.0,0.0,2807.166032,28.21272394,70890.0,0.0,70890.0,70890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14.10636197,14.10636197,45,154,81.33333333,62.93117934,3960.333333,0,0,0,0,0,0,0,0,1,122.0,45.0,154.0,20,0,0,0,0,0,0,1,45,1,154,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.8-192.168.10.50-60518-22-6,192.168.10.50,22,192.168.10.8,60518,6,5/7/2017 3:17,2,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,9000000.0,1500000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,500000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,16399,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-20014-80-6,172.16.0.1,20014,192.168.10.50,80,6,7/7/2017 4:00,3566910,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,8.410641143,1.401773524,891727.5,1782784.395,3565904.0,1.0,3566910.0,891727.5,1782784.395,3565904.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,1.401773524,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-29108-80-6,192.168.10.50,80,172.16.0.1,29108,6,7/7/2017 4:07,4675199,1,5,6,30.0,6,6,6.0,0.0,6,6,6.0,0.0,7.700206986,1.283367831,935039.8,2073449.495,4644100.0,1.0,0.0,0.0,0.0,0.0,0.0,4651902.0,1162975.5,2320752.577,4644100.0,1.0,0,0,0,0,20,100,0.213894638,1.069473192,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.14-195.142.105.15-55705-80-6,192.168.10.14,55705,195.142.105.15,80,6,4/7/2017 2:40,15142704,1,5,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.396230422,3028540.8,3128877.623,8000055.0,143301.0,0.0,0.0,0.0,0.0,0.0,15000000.0,3749850.75,3095897.276,8000055.0,999361.0,0,0,0,0,32,160,0.066038404,0.330192019,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,5,0,8192,29200,0,32,7142649.0,0.0,7142649.0,7142649.0,8000055.0,0.0,8000055.0,8000055.0,BENIGN,0.0
192.168.10.16-208.111.171.216-54660-443-6,192.168.10.16,54660,208.111.171.216,443,6,4/7/2017 9:10,418534,22,28,902,26797.0,303,0,41.0,81.59656856,2896,0,957.0357143,945.332216,66181.00322,119.4646074,8541.510204,18195.2605,103763.0,1.0,418534.0,19930.19048,27796.72327,103915.0,3.0,353902.0,13107.48148,29108.3393,142630.0,1.0,0,0,0,0,724,904,52.56442726,66.90018015,0,2896,543.1176471,835.5513305,698146.0259,0,0,0,1,0,0,0,0,1,553.98,41.0,957.0357143,724,0,0,0,0,0,0,22,902,28,26797,29200,12576,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-40431-80-6,172.16.0.1,40431,192.168.10.50,80,6,7/7/2017 4:14,445259,3,5,26,11607.0,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,26126.3669,17.96707085,63608.42857,167823.9022,444197.0,4.0,793.0,396.5,368.402633,657.0,136.0,445207.0,111301.75,221930.4722,444197.0,4.0,0,0,0,0,72,112,6.737651569,11.22941928,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
192.168.10.1-192.168.10.3-53-60632-17,192.168.10.3,60632,192.168.10.1,53,17,5/7/2017 10:45,121796,1,1,43,277.0,43,43,43.0,0.0,277,277,277.0,0.0,2627.344084,16.42090052,121796.0,0.0,121796.0,121796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8.210450261,8.210450261,43,277,121.0,135.099963,18252.0,0,0,0,0,0,0,0,0,1,181.5,43.0,277.0,20,0,0,0,0,0,0,1,43,1,277,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-15462-80-6,172.16.0.1,15462,192.168.10.50,80,6,7/7/2017 3:57,5154896,6,0,36,0.0,6,6,6.0,0.0,0,0,0.0,0.0,6.983652047,1.163942008,1030979.2,2304213.769,5152882.0,3.0,5154896.0,1030979.2,2304213.769,5152882.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,1.163942008,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2014.0,0.0,2014.0,2014.0,5152882.0,0.0,5152882.0,5152882.0,DDoS,1.0
172.16.0.1-192.168.10.50-18643-80-6,172.16.0.1,18643,192.168.10.50,80,6,7/7/2017 3:59,2043235,4,0,24,0.0,6,6,6.0,0.0,0,0,0.0,0.0,11.74607913,1.957679856,681078.3333,1178804.15,2042244.0,1.0,2043235.0,681078.3333,1178804.15,2042244.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,1.957679856,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-60757-80-6,172.16.0.1,60757,192.168.10.50,80,6,7/7/2017 4:11,260942,3,5,26,11607.0,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,44580.78807,30.65815392,37277.42857,98194.041,259960.0,1.0,748.0,374.0,459.6194078,699.0,49.0,260893.0,65223.25,129824.8907,259960.0,1.0,0,0,0,0,72,112,11.49680772,19.1613462,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-55239-80-6,172.16.0.1,55239,192.168.10.50,80,6,7/7/2017 4:00,11415673,4,0,24,0.0,6,6,6.0,0.0,0,0,0.0,0.0,2.102372764,0.350395461,3805224.333,6590838.415,11400000.0,1.0,11400000.0,3805224.333,6590838.415,11400000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.350395461,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4.0,4.0,11400000.0,0.0,11400000.0,11400000.0,DDoS,1.0
192.168.10.9-66.235.128.243-22395-443-6,66.235.128.243,443,192.168.10.9,22395,6,5/7/2017 3:26,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7474,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.8-104.16.17.35-137-137-17,192.168.10.8,137,104.16.17.35,137,17,4/7/2017 11:25,3000113,3,0,150,0.0,50,50,50.0,0.0,0,0,0.0,0.0,49.99811674,0.999962335,1500056.5,51.61879503,1500093.0,1500020.0,3000113.0,1500056.5,51.61879503,1500093.0,1500020.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,0,0.999962335,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.66666667,50.0,0.0,72,0,0,0,0,0,0,3,150,0,0,-1,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.15-53-54032-17,192.168.10.15,54032,192.168.10.3,53,17,4/7/2017 10:14,198,2,2,64,224.0,32,32,32.0,0.0,112,112,112.0,0.0,1454545.455,20202.0202,66.0,72.69112738,146.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,10101.0101,10101.0101,32,112,64.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,80.0,32.0,112.0,64,0,0,0,0,0,0,2,64,2,224,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
162.208.20.178-192.168.10.5-443-52489-6,192.168.10.5,52489,162.208.20.178,443,6,7/7/2017 10:22,194699,7,5,376,3508.0,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,19948.74139,61.63359853,17699.90909,33823.9398,85979.0,48.0,194699.0,32449.83333,43394.62602,90837.0,1121.0,91919.0,22979.75,42829.24512,87148.0,48.0,0,0,0,0,152,112,35.95293248,25.68066605,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.25-52.84.86.104-49542-443-6,192.168.10.25,49542,52.84.86.104,443,6,5/7/2017 8:58,433538,17,24,1200,28703.0,725,0,70.58823529,181.8251422,2896,0,1195.958333,804.9423138,68974.34596,94.57071814,10838.45,27283.01404,117742.0,1.0,433538.0,27096.125,50031.75279,178215.0,1.0,280526.0,12196.78261,27672.62903,105331.0,3.0,0,0,0,0,556,776,39.21224898,55.35846915,0,2896,711.9761905,834.5216094,696426.3165,0,0,0,1,0,0,0,0,1,729.3414634,70.58823529,1195.958333,556,0,0,0,0,0,0,17,1200,24,28703,65535,123,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-40542-80-6,172.16.0.1,40542,192.168.10.50,80,6,7/7/2017 4:14,20950,3,6,26,11601.0,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,554988.0668,429.5942721,2618.75,6890.589022,19666.0,4.0,20026.0,10013.0,14154.86355,20022.0,4.0,20594.0,4118.8,8767.380977,19798.0,16.0,0,0,0,0,72,132,143.1980907,286.3961814,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-49396-80-6,172.16.0.1,49396,192.168.10.50,80,6,7/7/2017 4:05,82157471,8,5,56,11607.0,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,141.9590922,0.158232719,6846455.917,20200000.0,70200000.0,4.0,81900000.0,11700000.0,26200000.0,70200000.0,235.0,266332.0,66583.0,132360.0725,265122.0,4.0,0,0,0,0,172,112,0.097373981,0.060858738,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,937.0,0.0,937.0,937.0,40900000.0,41400000.0,70200000.0,11700000.0,DDoS,1.0
192.168.10.51-54.246.126.37-45945-443-6,192.168.10.51,45945,54.246.126.37,443,6,5/7/2017 4:12,63693228,17,13,797,4085.0,485,0,46.88235294,124.5822431,1448,0,314.2307692,546.6240563,76.64865094,0.471007687,2196318.207,4075323.763,10000000.0,11.0,63700000.0,3980826.75,4910425.586,10100000.0,121.0,63600000.0,5299163.417,5046007.061,10100000.0,49.0,0,0,0,0,552,424,0.266904356,0.204103331,0,1448,157.483871,382.3640387,146202.2581,0,0,0,1,0,0,0,0,0,162.7333333,46.88235294,314.2307692,552,0,0,0,0,0,0,17,797,13,4085,29200,114,3,32,598258.1667,1212986.263,3074256.0,102904.0,10000000.0,3599.361369,10000000.0,10000000.0,BENIGN,0.0
172.16.0.1-192.168.10.50-37477-80-6,172.16.0.1,37477,192.168.10.50,80,6,7/7/2017 4:12,1796020,3,6,26,11601.0,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6473.758644,5.011080055,224502.5,631049.9852,1786252.0,18.0,9454.0,4727.0,6272.037149,9162.0,292.0,1795981.0,359196.2,797758.8006,1786252.0,18.0,0,0,0,0,72,132,1.670360018,3.340720037,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-20048-80-6,172.16.0.1,20048,192.168.10.50,80,6,7/7/2017 4:00,63046,2,5,20,11601.0,20,0,10.0,14.14213562,5840,0,2320.2,2436.833027,184325.7304,111.0300416,10507.66667,23205.29723,57752.0,146.0,4547.0,4547.0,0.0,4547.0,4547.0,62900.0,15725.0,28091.77824,57752.0,177.0,0,0,0,0,52,112,31.72286902,79.30717254,0,5840,1452.625,2197.033906,4826957.982,0,0,0,1,0,0,0,0,2,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,1.0
172.16.0.1-192.168.10.50-28764-80-6,172.16.0.1,28764,192.168.10.50,80,6,7/7/2017 4:07,10376746,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,2.891079728,0.481846621,2594186.5,5185698.483,10400000.0,5.0,10400000.0,2594186.5,5185698.483,10400000.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,0.481846621,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4012.0,0.0,4012.0,4012.0,10400000.0,0.0,10400000.0,10400000.0,DDoS,1.0
